"","Row.names","meanPropChange","mean.r","mean.o","meanDiff","sdDiff","medianPropChange","median.r","median.o","medianDiff","nTrue","nValid","modelN","modelEstimate","MLM95lb","MLM95ub","simNum","propNull","propAttenuation","squaredError","absoluteError"
"38","StatisticalSignificance",-0.408529678145877,0.257517110089772,0.441806906473978,-0.184289796384206,0.172586417554281,-0.451919047660431,0.214247336411089,0.366684187365329,-0.163781689383713,124,309,124,-0.172747452160344,-0.202794801784515,-0.142700102536172,5,0.5,0.5,0.00836681978009683,0.0914703218541229
"39","Nonequivalence",-0.523540987038075,0.208749947015094,0.440083821183157,-0.231333874168064,0.204370089193641,-0.513921285714956,0.153002052722244,0.362809129427967,-0.189244500770936,162,305,162,-0.213475021169095,-0.241935573690504,-0.185014468647686,5,0.5,0.5,0.000554178070726792,0.0235409870380745
"40","bf0repSimBelow3",-0.482568843443277,0.240333852430579,0.416443755821742,-0.176109903391163,0.165633845494038,-0.477155024046611,0.169083712907754,0.335823554352566,-0.156644119479635,116,273,116,-0.127701569136077,-0.15214525387063,-0.103257884401524,5,0.5,0.5,0.000303845218905003,0.0174311565567234
"41","bfrep0SimAbove3",-0.412927966176252,0.283352864277363,0.428290424494854,-0.144937560217491,0.139499397834711,-0.401905614893318,0.228266423580584,0.365443754271396,-0.130088735944076,80,273,80,-0.115382163337301,-0.141425109136824,-0.0893392175377777,5,0.5,0.5,0.00758153907420385,0.0870720338237476
"42","BF01Below3",-0.575647485649906,0.21391771661962,0.457055012593889,-0.243137295974269,0.24567662603552,-0.487173935811271,0.177870564302667,0.39,-0.183686689013474,145,306,145,-0.194862850588102,-0.232590793339788,-0.157134907836416,5,0.5,0.5,0.00572254208515276,0.0756474856499062
"43","bf10SimAbove3",-0.493514659619762,0.265232442735091,0.446435910823456,-0.181203468088364,0.175818324602237,-0.430894156520359,0.224334265222821,0.366684187365329,-0.16289125152832,100,306,100,-0.16207225365773,-0.194535712907706,-0.129608794407754,5,0.5,0.5,4.20596398475393e-05,0.00648534038023751
"44","BF0PBelow3",-0.471667475741761,0.236314408368234,0.451676544827582,-0.215362136459348,0.19837024505329,-0.487902069441844,0.172314942933158,0.388423099718296,-0.178674230502229,149,306,149,-0.179560948590702,-0.207320663997303,-0.151801233184101,5,0.5,0.5,0.000802731930843699,0.028332524258239
"45","BFP0Above3",-0.396333548129603,0.278947723272689,0.457971718869207,-0.179023995596518,0.174753474816578,-0.425856785769503,0.234409139874013,0.382246549859148,-0.16289125152832,104,306,104,-0.157728508836899,-0.190210885152023,-0.125246132521775,5,0.5,0.5,0.0107467332433973,0.103666451870397
"46","Overall",-0.718783905735352,0.0925235913429589,0.404449028552332,-0.311925437209373,0.264091727185754,-0.809140836515459,0.060689129482463,0.342828254415394,-0.234054636187688,314,314,305,-0.290908402164666,-0.337060521840121,-0.244756282489211,6,0.5,0.5,0.0478663974088155,0.218783905735352
"47","StatisticalSignificance",-0.367719288781881,0.201209681243342,0.368565915586203,-0.167356234342861,0.151306205200197,-0.46559147082963,0.186370727335668,0.319416611285221,-0.134525697643865,124,310,123,-0.136815495737415,-0.161240598399146,-0.112390393075684,6,0.5,0.5,0.0174981865603714,0.132280711218119
"48","Nonequivalence",-0.48791029764984,0.181474257755468,0.390836665742196,-0.209362407986728,0.186667034908248,-0.517945184903188,0.16484146054227,0.331647108705132,-0.156536314148315,162,305,162,-0.167010347064332,-0.191926338901028,-0.142094355227635,6,0.5,0.5,0.000146160902915464,0.01208970235016
"49","bf0repSimBelow3",-0.410973192025315,0.206085669259888,0.383646640385191,-0.177560971125303,0.146855298041445,-0.484900061642282,0.188220790789528,0.344761515983107,-0.143199621904353,124,279,124,-0.13049477192183,-0.15273659896682,-0.10825294487684,6,0.5,0.5,0.00792577253816137,0.0890268079746847
"50","bfrep0SimAbove3",-0.313722096732374,0.22171083883191,0.360693652815074,-0.138982813983164,0.121630668770569,-0.402432215266884,0.211005279473287,0.331647108705132,-0.12246388210767,78,279,78,-0.120356417927549,-0.147693347973427,-0.0930194878816711,6,0.5,0.5,0.034699457245783,0.186277903267626
"51","BF01Below3",-0.453196266143788,0.184372874813081,0.426925365602213,-0.242552490789132,0.273534825732355,-0.484714840946365,0.188133838534162,0.354092528962243,-0.1661815231051,142,306,142,-0.200436873519435,-0.247452109118728,-0.153421637920142,6,0.5,0.5,0.00219058950288313,0.046803733856212
"52","bf10SimAbove3",-0.324564919341426,0.209984517625965,0.378352553536144,-0.168368035910179,0.147183751548539,-0.451230066042905,0.197666717160382,0.331647108705132,-0.143996869091659,88,306,88,-0.154223301131943,-0.190150699933898,-0.118295902329987,6,0.5,0.5,0.0307774675256805,0.175435080658574
"53","BF0PBelow3",-0.405376896574549,0.201293108896501,0.415229468763451,-0.21393635986695,0.242933259061062,-0.484714840946365,0.182903874239493,0.342828254415394,-0.154694415881232,148,306,148,-0.148940449813591,-0.174549035117193,-0.123331864509989,6,0.5,0.5,0.00895353170186366,0.0946231034254513
"54","BFP0Above3",-0.317346923513988,0.218328535052761,0.377971310128972,-0.159642775076211,0.132623626893244,-0.445686247902528,0.198159687754341,0.331647108705132,-0.139073839831606,93,306,93,-0.133073317261147,-0.161614438399357,-0.104532196122937,6,0.5,0.5,0.033362146349805,0.182653076486012
"55","Overall",-0.758364994453241,0.0974415875659943,0.404449028552332,-0.307007440986338,0.268196609394465,-0.796217637362732,0.0620263800914331,0.342828254415394,-0.237147573453328,314,314,305,-0.297599462304498,-0.356888075195602,-0.238310849413394,7,0.5,0.5,0.0667524703588235,0.258364994453241
"56","StatisticalSignificance",-0.411080325190825,0.2190593727789,0.378949331540916,-0.159889958762016,0.144013591856486,-0.440075632370755,0.165105267710556,0.342828254415394,-0.142778704515553,125,307,125,-0.160725920962181,-0.197752110810577,-0.123699731113785,7,0.5,0.5,0.00790670856816937,0.0889196748091747
"57","Nonequivalence",-0.511552110926368,0.187256359705308,0.403749951008901,-0.216493591303592,0.214205144732399,-0.518854060284788,0.143137060990079,0.337237681560263,-0.169315616910885,162,305,162,-0.208283607202579,-0.255438535429242,-0.161128678975916,7,0.5,0.5,0.000133451266855116,0.0115521109263682
"58","bf0repSimBelow3",-0.427210975148381,0.218047548732702,0.368294404044232,-0.15024685531153,0.145158999993499,-0.451537484604943,0.154687129020962,0.309519604203112,-0.133424811478936,107,269,107,-0.116431797204934,-0.136848604988829,-0.0960149894210391,7,0.5,0.5,0.00529824213884965,0.0727890248516193
"59","bfrep0SimAbove3",-0.328127071445768,0.254755626375016,0.378854728373874,-0.124099101998858,0.140526441056073,-0.367585513372152,0.187768045512978,0.320545409301946,-0.114972071453116,71,269,71,-0.0997615453630296,-0.146534732067606,-0.0529883586584532,7,0.5,0.5,0.0295403035698081,0.171872928554232
"60","BF01Below3",-0.523246494991475,0.196412698130346,0.424645785636123,-0.228233087505777,0.279349214340883,-0.485130179501044,0.164986683524372,0.363879161463818,-0.159162441525783,142,306,142,-0.191614463268543,-0.226012907351486,-0.1572160191856,7,0.5,0.5,0.000540399529388652,0.0232464949914746
"61","bf10SimAbove3",-0.4665688188555,0.238445110989957,0.403697825656744,-0.165252714666787,0.155726145969253,-0.424350975085045,0.19477816596966,0.354092528962243,-0.145514361919256,92,306,92,-0.171545939107184,-0.213112842657138,-0.12997903555723,7,0.5,0.5,0.00111764387271639,0.0334311811445003
"62","BF0PBelow3",-0.481816945513298,0.211545623326546,0.416525932626486,-0.204980309299939,0.236389707614585,-0.486327557632339,0.161385836922531,0.354092528962243,-0.149989468325316,147,306,147,-0.177830812846564,-0.213847705010513,-0.141813920682615,7,0.5,0.5,0.000330623470466365,0.0181830544867018
"63","BFP0Above3",-0.376874636895402,0.25080534089518,0.410390368856395,-0.159585027961215,0.150379597882391,-0.414128509111674,0.208558565629722,0.365443754271396,-0.14549476050599,95,306,95,-0.162346322391951,-0.20762475470228,-0.117067890081622,7,0.5,0.5,0.0151598550396391,0.123125363104598
"64","Overall",-0.723660352066361,0.113677736408125,0.404449028552332,-0.290771292144207,0.248113236704837,-0.730618990275386,0.0754634274133566,0.342828254415394,-0.243328765493695,314,314,305,-0.247579869549208,-0.281337364193806,-0.213822374904609,8,0.5,0.5,0.0500239530864486,0.223660352066361
"65","StatisticalSignificance",-0.403429913745505,0.24394377599856,0.427472851418906,-0.183529075420346,0.151497305579262,-0.457146777395013,0.218495933277908,0.388423099718296,-0.163510716665518,138,308,137,-0.175873754015369,-0.224842396429261,-0.126905111601477,8,0.5,0.5,0.00932578155920068,0.0965700862544954
"66","Nonequivalence",-0.500624609154721,0.204433469589373,0.418634666302211,-0.214201196712838,0.170820716723564,-0.494695781545328,0.177373287890332,0.365443754271396,-0.191402468833633,174,305,174,-0.1900450015327,-0.23690486777769,-0.14318513528771,8,0.5,0.5,3.9013659616095e-07,0.000624609154720734
"67","bf0repSimBelow3",-0.420410262295312,0.236857868287531,0.413682793947037,-0.176824925659506,0.141034391555692,-0.462648274850328,0.204524321313973,0.37607,-0.145468885632701,123,270,123,-0.143733435142896,-0.196408313136517,-0.0910585571492741,8,0.5,0.5,0.006334526347901,0.0795897377046878
"68","bfrep0SimAbove3",-0.364160098349927,0.271521169308057,0.438315975743293,-0.166794806435236,0.145827831134571,-0.423673386423802,0.244204145156975,0.388423099718296,-0.14043002065031,86,270,86,-0.148124437208548,-0.208208868128884,-0.0880400062882124,8,0.5,0.5,0.0184524788803015,0.135839901650073
"69","BF01Below3",-0.488652788588291,0.214098983014908,0.46322041299874,-0.249121429983832,0.281138916849649,-0.471791146568557,0.205763990377379,0.39,-0.185909171651753,153,306,153,-0.204845495674058,-0.247730444335761,-0.161960547012355,8,0.5,0.5,0.000128759206822016,0.0113472114117089
"70","bf10SimAbove3",-0.388746827538408,0.252648786795595,0.424200964933913,-0.171552178138318,0.138033260193254,-0.444597857538297,0.230529961563958,0.388423099718296,-0.165048335760851,100,306,100,-0.167990067187482,-0.231928531096425,-0.104051603278538,8,0.5,0.5,0.0123772683827686,0.111253172461592
"71","BF0PBelow3",-0.433246972182554,0.231563747818464,0.441024650788794,-0.20946090297033,0.189775347558267,-0.474268405696359,0.202404878344764,0.388423099718296,-0.170063425148943,157,306,157,-0.180748841693886,-0.226980081871481,-0.134517601516292,8,0.5,0.5,0.00445596672279668,0.0667530278174457
"72","BFP0Above3",-0.376890865057861,0.260725742183705,0.438535603894141,-0.177809861710436,0.140317279910966,-0.442984861650806,0.233754556872105,0.389211549859148,-0.167366505810311,109,306,109,-0.175873324667593,-0.232362932229385,-0.119383717105801,8,0.5,0.5,0.0151558591062017,0.123109134942139
"73","Overall",-0.769790446090656,0.101863451193292,0.404449028552332,-0.30258557735904,0.222573634556495,-0.78711953839838,0.0650411846507563,0.342828254415394,-0.247962956082476,314,314,305,-0.27944297550526,-0.30902399387484,-0.249861957135679,9,0.5,0.5,0.0727868848017954,0.269790446090656
"74","StatisticalSignificance",-0.449336575570187,0.239112630709749,0.439294084053071,-0.200181453343323,0.157536996560815,-0.476495244585985,0.178231239628929,0.36,-0.159160965841847,125,307,125,-0.19077866288299,-0.233493892826115,-0.148063432939865,9,0.5,0.5,0.0025667825749554,0.0506634244298133
"75","Nonequivalence",-0.55829803952736,0.193712648800492,0.438284455436081,-0.244571806635589,0.191811311507376,-0.541356257777163,0.150835974627329,0.362314568656241,-0.197161189917809,169,305,169,-0.229832506291746,-0.266262621611988,-0.193402390971504,9,0.5,0.5,0.00339866141273358,0.0582980395273596
"76","bf0repSimBelow3",-0.470131754953478,0.22650639604817,0.414779064479445,-0.188272668431275,0.143077541106905,-0.482608456257976,0.170695421227639,0.342828254415394,-0.158127801342802,127,278,127,-0.149976896579391,-0.189088434778665,-0.110865358380116,9,0.5,0.5,0.000892112062159094,0.0298682450465221
"77","bfrep0SimAbove3",-0.412859740620102,0.263006740288991,0.435890003860091,-0.1728832635711,0.14532046937266,-0.433262247161182,0.197734353505007,0.354136004343395,-0.150916036604594,80,278,80,-0.144088191828074,-0.200600522297047,-0.0875758613591009,9,0.5,0.5,0.00759342480479594,0.0871402593798982
"78","BF01Below3",-0.55361636700039,0.204437064189883,0.446989967339715,-0.242552903149832,0.210988019838064,-0.503562503274884,0.173179680786744,0.362314568656241,-0.176940273436724,145,306,145,-0.214525079015294,-0.247932421913789,-0.1811177361168,9,0.5,0.5,0.00287471481032052,0.0536163670003901
"79","bf10SimAbove3",-0.474360393763546,0.247854266763591,0.452222557191729,-0.204368290428138,0.165431555546164,-0.477719408459532,0.193761130446444,0.388423099718296,-0.167150662144812,87,306,87,-0.217473469846876,-0.280183563633861,-0.15476337605989,9,0.5,0.5,0.000657389407960403,0.0256396062364538
"80","BF0PBelow3",-0.483793273579566,0.222362721996519,0.447719019718355,-0.225356297721837,0.182901141542744,-0.503373727997937,0.168693973499245,0.365443754271396,-0.171292743064292,152,306,152,-0.202891210873917,-0.238778084632823,-0.16700433711501,9,0.5,0.5,0.000262657981266803,0.0162067264204343
"81","BFP0Above3",-0.429098308492735,0.261432903451003,0.461808918993668,-0.200376015542664,0.156733726496996,-0.476495244585985,0.20170757656357,0.385698718807712,-0.167150662144812,95,306,95,-0.197250967846328,-0.244225105202907,-0.150276830489748,9,0.5,0.5,0.00502704985859138,0.0709016915072651
"82","Overall",-0.731169585620555,0.0984005536699178,0.404449028552332,-0.306048474882414,0.264071334232472,-0.737150692971383,0.0665814032284676,0.342828254415394,-0.238680023434823,314,314,305,-0.280526119275857,-0.326956791245587,-0.234095447306127,10,0.5,0.5,0.0534393773159791,0.231169585620555
"83","StatisticalSignificance",-0.406423425650714,0.220770012780819,0.39443735282545,-0.173667340044632,0.135659175754612,-0.458899548401104,0.184248601796375,0.335823554352566,-0.154172301511575,136,312,136,-0.156458917238222,-0.195720877377974,-0.117196957098469,10,0.5,0.5,0.00875657526694743,0.0935765743492859
"84","Nonequivalence",-0.490340310772792,0.193763865437526,0.414993854662573,-0.221229989225048,0.199612697809255,-0.503537601289141,0.159333339932281,0.362314568656241,-0.174796958753918,171,305,171,-0.224623564133839,-0.304304163475966,-0.144942964791713,10,0.5,0.5,9.3309595966233e-05,0.00965968922720772
"85","bf0repSimBelow3",-0.437239357116865,0.214321851049198,0.392162794130148,-0.17784094308095,0.141827873084816,-0.471600286498587,0.17230226296936,0.331647108705132,-0.150966619142694,129,273,129,-0.149490108746873,-0.188030500630398,-0.110949716863348,10,0.5,0.5,0.00393889829510435,0.0627606428831346
"86","bfrep0SimAbove3",-0.377326844518924,0.244734729831424,0.403512786406924,-0.1587780565755,0.137808126789533,-0.412835501408798,0.187074993951171,0.320545409301946,-0.132673757053806,85,273,85,-0.154263572553874,-0.205785213298753,-0.102741931808995,10,0.5,0.5,0.0150487030756843,0.122673155481076
"87","BF01Below3",-0.481009732064225,0.198640839205535,0.423486263731654,-0.224845424526119,0.229344858703835,-0.471600286498587,0.187517609902323,0.365443754271396,-0.179547034672849,147,306,147,-0.19333960188916,-0.231505195784163,-0.155174007994157,10,0.5,0.5,0.000360630276272523,0.018990267935775
"88","bf10SimAbove3",-0.428844545249044,0.208586732429107,0.402442954753361,-0.193856222324254,0.223070955357072,-0.452088606741084,0.193959658310836,0.365443754271396,-0.159572582359784,91,306,91,-0.1778237207796,-0.226010852260532,-0.129636589298669,10,0.5,0.5,0.00506309874081533,0.0711554547509559
"89","BF0PBelow3",-0.427681839868138,0.220321836303294,0.410807138176158,-0.190485301872865,0.141206946217624,-0.474042800340238,0.183488333521925,0.362809129427967,-0.170292779273178,154,306,154,-0.171226052653879,-0.208166593386012,-0.134285511921747,10,0.5,0.5,0.00522991628485769,0.0723181601318624
"90","BFP0Above3",-0.375982909557828,0.248159925369115,0.425417972322637,-0.177258046953521,0.137758652527359,-0.443556553352334,0.205242654608479,0.365443754271396,-0.15895765331095,99,306,99,-0.173334004690951,-0.229638597139135,-0.117029412242768,10,0.5,0.5,0.0153802387217418,0.124017090442172
"91","Overall",-0.751579611294314,0.109042805076257,0.404449028552332,-0.295406223476075,0.222420638971533,-0.791571804458863,0.0624626462127904,0.342828254415394,-0.249472326062224,314,314,305,-0.272614399212536,-0.317680251728974,-0.227548546696098,11,0.5,0.5,0.0632923008189983,0.251579611294314
"92","StatisticalSignificance",-0.41630213595351,0.239953835209135,0.424474033418538,-0.184520198209403,0.15651309230373,-0.466395051940017,0.183108104852883,0.354092528962243,-0.148738266539323,127,309,126,-0.166301604163713,-0.193394777249642,-0.139208431077783,11,0.5,0.5,0.00700533244594465,0.0836978640464895
"93","Nonequivalence",-0.532461743162165,0.209843620840627,0.455381487249857,-0.245537866409229,0.213560575873687,-0.535845240323646,0.162731522722374,0.372405260823726,-0.180748041923898,158,305,158,-0.239040624011278,-0.297064874739015,-0.181016373283542,11,0.5,0.5,0.00105376476912638,0.0324617431621652
"94","bf0repSimBelow3",-0.451673095468416,0.231904615561057,0.428575452939259,-0.196670837378202,0.169036395478389,-0.497662649154723,0.171820338878543,0.354092528962243,-0.171087009664858,125,274,125,-0.152130638854023,-0.184427129104415,-0.119834148603631,11,0.5,0.5,0.00233548970160488,0.0483269045315844
"95","bfrep0SimAbove3",-0.366524793307085,0.267028581057348,0.431611384161172,-0.164582803103824,0.161475514757193,-0.426170930339525,0.20205404335798,0.361008574710753,-0.143269714419801,80,274,80,-0.144678709297712,-0.190000255796432,-0.0993571627989924,11,0.5,0.5,0.0178156308017165,0.133475206692915
"96","BF01Below3",-0.485722576918299,0.229985603709136,0.457576941909789,-0.227591338200654,0.223299277077343,-0.481361903759282,0.191060820747275,0.388423099718296,-0.178808940936737,137,306,137,-0.184376486794125,-0.217976777202737,-0.150776196385513,11,0.5,0.5,0.00020384480985388,0.0142774230817007
"97","bf10SimAbove3",-0.43365537261451,0.251478201636357,0.435118526596745,-0.183640324960388,0.158066778067486,-0.45726235193549,0.203037278451068,0.385698718807712,-0.169742781185452,102,306,102,-0.183302851268511,-0.233296261173695,-0.133309441363327,11,0.5,0.5,0.00440160958291956,0.0663446273854904
"98","BF0PBelow3",-0.457565398161442,0.233745758101988,0.459281627870576,-0.225535869768588,0.201370520021515,-0.495041588988546,0.178994402949596,0.388423099718296,-0.180364695802568,149,306,149,-0.176393677529638,-0.205597885712327,-0.147189469346949,11,0.5,0.5,0.00180069543319695,0.042434601838558
"99","BFP0Above3",-0.38499347198871,0.26080181368105,0.436604930596691,-0.175803116915642,0.158707782534409,-0.452744704953689,0.203982447099443,0.385698718807712,-0.147482166395035,102,306,102,-0.166392752840071,-0.208131352925562,-0.124654152754579,11,0.5,0.5,0.0132265014852117,0.11500652801129
"100","Overall",-0.782620807770299,0.0988015415483727,0.404449028552332,-0.30564748700396,0.233395462133586,-0.852031581054725,0.0398858158010279,0.342828254415394,-0.246875589439043,314,314,305,-0.279493326035837,-0.314786378668711,-0.244200273402962,12,0.5,0.5,0.0798745209847363,0.282620807770299
"101","StatisticalSignificance",-0.410171367384106,0.246234661566385,0.427686357222007,-0.181451695655622,0.152546368557591,-0.440176262537418,0.19237284805742,0.363879161463818,-0.142033391135352,114,308,113,-0.165226032416766,-0.200953055094284,-0.129499009739247,12,0.5,0.5,0.00806918323764131,0.0898286326158943
"102","Nonequivalence",-0.52983150070174,0.199105389844633,0.440959343661847,-0.241853953817213,0.216430567909773,-0.496958738664684,0.165015113924248,0.362809129427967,-0.189245214680875,152,305,152,-0.226862253403559,-0.291572643020286,-0.162151863786833,12,0.5,0.5,0.000889918434117928,0.0298315007017402
"103","bf0repSimBelow3",-0.467712525946326,0.240331356758981,0.427750687488559,-0.187419330729578,0.159899778114035,-0.450827649685874,0.192393312914771,0.362314568656241,-0.147209626717931,113,279,113,-0.13968585250287,-0.170677642593744,-0.108694062411995,12,0.5,0.5,0.00104248098076668,0.0322874740536742
"104","bfrep0SimAbove3",-0.415800725867676,0.264309601656106,0.429907896994899,-0.165598295338794,0.158204179579355,-0.416054355332132,0.220404810050749,0.362314568656241,-0.137669409796288,81,279,81,-0.136423775788568,-0.1952119568253,-0.0776355947518364,12,0.5,0.5,0.00708951776441031,0.0841992741323244
"105","BF01Below3",-0.547528703851885,0.21067233367973,0.44270832943176,-0.23203599575203,0.233556355010437,-0.456678000940211,0.180294562870943,0.365443754271396,-0.160305957710963,137,306,137,-0.171928906831365,-0.200794090026555,-0.143063723636174,12,0.5,0.5,0.00225897768984023,0.0475287038518855
"106","bf10SimAbove3",-0.495699806848499,0.241476446994839,0.421974011889036,-0.180497564894197,0.154837911814189,-0.445931125152976,0.18831756847257,0.365443754271396,-0.1454815739555,92,306,92,-0.164588975678949,-0.205899394883266,-0.123278556474632,12,0.5,0.5,1.84916611402126e-05,0.0043001931515006
"107","BF0PBelow3",-0.456845065863512,0.233450476348663,0.445530537443317,-0.212080061094654,0.192804397564947,-0.455452136357909,0.180662871344719,0.365443754271396,-0.156750683268064,135,306,135,-0.173707122660184,-0.208261195376169,-0.1391530499442,12,0.5,0.5,0.0018623483403246,0.0431549341364879
"108","BFP0Above3",-0.413854386420242,0.26074235197217,0.448192885564758,-0.187450533592588,0.161506710980348,-0.430538195246934,0.208824708706997,0.365443754271396,-0.14389346719793,95,306,95,-0.166043988996149,-0.206598629816985,-0.125489348175312,12,0.5,0.5,0.00742106673903294,0.0861456135797578
"109","Overall",-0.768694851065394,0.103938661603116,0.404449028552332,-0.300510366949216,0.240332371429541,-0.83174808063571,0.0536333888107636,0.342828254415394,-0.244494553381539,314,314,305,-0.278149376508335,-0.329616472995282,-0.226682280021388,13,0.5,0.5,0.0721969229890545,0.268694851065394
"110","StatisticalSignificance",-0.45652190028193,0.23208454217494,0.427491500288874,-0.195406958113934,0.166860888284218,-0.468149700680375,0.190126943598769,0.365443754271396,-0.167435682013916,122,307,121,-0.189592642686696,-0.226313806228128,-0.152871479145263,13,0.5,0.5,0.00189034515509445,0.0434780997180701
"111","Nonequivalence",-0.564960966485266,0.19259368162339,0.436928155833756,-0.244334474210366,0.207873301740645,-0.555152242701653,0.14725556288167,0.365443754271396,-0.196957595823569,168,305,168,-0.246724858091479,-0.301591608198648,-0.191858107984309,13,0.5,0.5,0.0042199271666999,0.0649609664852664
"112","bf0repSimBelow3",-0.484743382259776,0.238134316812794,0.427240549512475,-0.189106232699681,0.164188332762112,-0.47148137324006,0.192203135922333,0.365443754271396,-0.159465284448074,106,270,106,-0.146158728462939,-0.170447383319083,-0.121870073606796,13,0.5,0.5,0.000232764384871312,0.0152566177402238
"113","bfrep0SimAbove3",-0.370517173791155,0.282678964672239,0.456842393787828,-0.174163429115589,0.159406990280232,-0.435639668115428,0.212831293251591,0.388423099718296,-0.153496079928004,71,270,71,-0.15386148604106,-0.185792189409919,-0.121930782672201,13,0.5,0.5,0.0167658022830299,0.129482826208845
"114","BF01Below3",-0.533747922106808,0.22648229115918,0.45457474586225,-0.22809245470307,0.225265034955753,-0.474793783097448,0.207335087197964,0.389211549859148,-0.189762125923427,131,306,131,-0.176660525781741,-0.201297847787156,-0.152023203776325,13,0.5,0.5,0.00113892224652718,0.033747922106808
"115","bf10SimAbove3",-0.45481035136279,0.251210144054011,0.43105269609427,-0.179842552040259,0.145296265388359,-0.451697855440471,0.209896512181409,0.388423099718296,-0.167435682013916,91,306,91,-0.175957349328973,-0.212759464629213,-0.139155234028732,13,0.5,0.5,0.00204210434395452,0.0451896486372103
"116","BF0PBelow3",-0.490693915407424,0.233026875886146,0.455861814147764,-0.222834938261619,0.186555512360615,-0.490130417620933,0.192203135922333,0.395000355716509,-0.190427122795412,139,306,139,-0.203657424310618,-0.240429963725437,-0.166884884895798,13,0.5,0.5,8.66032104441769e-05,0.00930608459257581
"117","BFP0Above3",-0.441176298919131,0.257606272803687,0.44596663263488,-0.188360359831193,0.149378284786561,-0.451697855440471,0.212431191112389,0.389211549859148,-0.175084568294678,99,306,99,-0.173490145082483,-0.201253256620019,-0.145727033544946,13,0.5,0.5,0.00346022780885146,0.0588237010808693
"118","Overall",-0.735677298522381,0.113580971177383,0.404449028552332,-0.29086805737495,0.222345133169529,-0.771100031359719,0.064393416928808,0.342828254415394,-0.241356035750962,314,314,305,-0.258721972254445,-0.290180530538724,-0.227263413970167,14,0.5,0.5,0.0555437890388076,0.235677298522381
"119","StatisticalSignificance",-0.393412353273012,0.261279355864425,0.445098990571003,-0.183819634706579,0.158419674638486,-0.447084986165402,0.20938496794913,0.381180652550176,-0.160596385506454,129,308,129,-0.1840802062922,-0.243803191393862,-0.124357221190537,14,0.5,0.5,0.0113609264347973,0.106587646726988
"120","Nonequivalence",-0.484213347551056,0.231405003653815,0.450134000966687,-0.218728997312873,0.192488930098563,-0.484244112950663,0.178296440470419,0.378625326275088,-0.177033797686681,154,305,154,-0.198447099041443,-0.24852979007625,-0.148364408006637,14,0.5,0.5,0.000249218395543752,0.0157866524489441
"121","bf0repSimBelow3",-0.419459111184643,0.244993758068454,0.434135605932383,-0.189141847863929,0.168059390846689,-0.469371777439744,0.188165246584232,0.365443754271396,-0.159148505779247,127,273,127,-0.151446509891483,-0.205413349725708,-0.0974796700572579,14,0.5,0.5,0.00648683477116774,0.0805408888153573
"122","bfrep0SimAbove3",-0.331122380905329,0.291424097985988,0.460629632262244,-0.169205534276256,0.172980231813436,-0.415621099548384,0.221370617531483,0.374552636504719,-0.136730954212465,88,273,88,-0.158666897162642,-0.239409583233185,-0.0779242110920977,14,0.5,0.5,0.0285196502310848,0.168877619094671
"123","BF01Below3",-0.481080995026591,0.22975687925042,0.470694347059821,-0.240937467809401,0.227949291759358,-0.469371777439744,0.206584632335473,0.400059650056057,-0.182493008034887,145,306,145,-0.204746674982448,-0.258670793345737,-0.150822556619159,14,0.5,0.5,0.000357928749183891,0.0189190049734094
"124","bf10SimAbove3",-0.392518171669733,0.278219254909044,0.470048149593597,-0.191828894684553,0.164393057675845,-0.437083813187994,0.221115587240746,0.388423099718296,-0.171361291309972,102,306,102,-0.199520047662536,-0.278696028525317,-0.120344066799756,14,0.5,0.5,0.011552343421217,0.107481828330267
"125","BF0PBelow3",-0.432226534714241,0.247943642109474,0.463299163397951,-0.215355521288478,0.182949589443624,-0.471614778450581,0.20177853187565,0.394767849659842,-0.177712805016155,150,306,150,-0.190020290467509,-0.239879863841681,-0.140160717093337,14,0.5,0.5,0.00459324259683996,0.0677734652857588
"126","BFP0Above3",-0.386966619260394,0.277746749972543,0.467201845995887,-0.189455096023344,0.162040458897941,-0.437083813187994,0.221115587240746,0.388423099718296,-0.168943769722884,106,306,106,-0.194452482220231,-0.272482948636169,-0.116422015804292,14,0.5,0.5,0.0127765451614248,0.113033380739606
"127","Overall",-0.765645342699362,0.0908982285866029,0.404449028552332,-0.313550799965729,0.251469987474833,-0.860511365122235,0.0431852301437793,0.342828254415394,-0.25410364243642,314,314,305,-0.293629803671234,-0.332519738765899,-0.254739868576568,15,0.5,0.5,0.0705674480978614,0.265645342699362
"128","StatisticalSignificance",-0.384828500296153,0.239611463709949,0.419415721849144,-0.179804258139195,0.164857424689606,-0.455953358003063,0.190347196744945,0.350393653256531,-0.164855097652023,116,310,116,-0.177372055900474,-0.217278893556087,-0.137465218244861,15,0.5,0.5,0.0132644743440332,0.115171499703847
"129","Nonequivalence",-0.531726701845517,0.188114300601612,0.418934886631139,-0.230820586029526,0.200830862066521,-0.544857995984114,0.147904833442635,0.34669477755082,-0.189491205306299,163,305,163,-0.230321759412329,-0.279394693532211,-0.181248825292448,15,0.5,0.5,0.0010065836099943,0.0317267018455165
"130","bf0repSimBelow3",-0.432158103758806,0.221999950852812,0.410356539446208,-0.188356588593396,0.165219942500462,-0.5005497606926,0.176858537270322,0.337237681560263,-0.1634596667599,114,275,114,-0.146522308323849,-0.172154968054462,-0.120889648593236,15,0.5,0.5,0.00460252288560099,0.0678418962411944
